Customer_ID,Name,Age,Gender,City,Income,customer_id,transaction_id,product_id,amount,payment_mode,date,Income_missing,signup_date,days_since_signup,Gender_Label,Education,Education_Encoded,Income_Standard,Income_MinMax,Income_MaxAbs,Income_Robust,purchase_per_day,Income_Log,Income_Power,Income_Bin,frequent_buyer
CUST103461,Myra Bobal,48.0,Male,Pune,62400.78,3562,,,,,,0,2023-01-01,1227,1,School,0.0,-1.0830219474216167,0.19369266915661534,0.252670556320372,-0.6722596193738262,,11.041349079591697,-1.0731131093240862,Low,0
CUST103462,Dhruv Salvi,44.0,Female,Pune,47773.34,3563,,,,,,0,2023-01-01,1227,0,Bachelor,1.0,-1.3113525344816248,0.1297896380037784,0.19344175497617627,-0.8139946846129203,,10.774243954256377,-1.3419613307812075,Low,0
CUST103463,Stuvan Salvi,24.0,Male,Delhi,53461.85,3564,,,,,,0,2023-01-01,1227,1,Bachelor,1.0,-1.2225563522517384,0.15464108376210828,0.21647542516962576,-0.7588749004290002,,10.886742299158579,-1.2355242324126325,Low,0
CUST103464,Shaan Khanna,43.0,Female,Vadodara,219803.57,3565,,,,,,0,2023-01-01,1227,0,PhD,3.0,1.373995237101662,0.881339680042556,0.8900191682396251,0.8529214587550482,,12.300494112364268,1.3170356788985607,Very High,0
CUST103465,Adira Borra,22.0,Female,Delhi,66842.73,3566,,,,,,0,2023-01-01,1227,0,Bachelor,1.0,-1.0136842471000838,0.21309825682126096,0.2706567093403707,-0.6292185901138331,,11.110112786059535,-0.9943303850552285,Low,0
CUST103466,Faiyaz Dhar,49.0,Female,Bangalore,159194.84,3567,,,,,,0,2023-01-01,1227,0,School,0.0,0.427908505461571,0.616557765960264,0.6446049037549308,0.2656428713461346,,11.977890421397742,0.46651654717029506,High,0
CUST103467,Badal Jain,34.0,Female,Rajkot,131779.78109775498,3568,,,,,,0,2023-01-01,1227,0,School,0.0,-3.353316133961038e-05,0.49678934694182875,0.533597025577991,0.0,,11.78889507173629,0.05921574757014719,Medium,0
CUST103468,Onkar Walla,36.0,Male,Rajkot,89001.83,3569,,,,,,0,2023-01-01,1227,1,Master,2.0,-0.6677863790027662,0.30990492002540526,0.36038238463735833,-0.41450422559484623,,11.396423445961547,-0.6167557682153565,Medium,0
CUST103469,Hazel Doctor,55.0,Female,Pune,233270.18,3570,,,,,,0,2023-01-01,1227,0,School,0.0,1.5842055655670786,0.9401713825382152,0.9445475866415983,0.9834084644716626,,12.35995691844569,1.4985748280210747,Very High,0
CUST103470,Kimaya Doctor,27.0,Male,Bangalore,182076.05,3571,,,,,,0,2023-01-01,1227,1,PhD,3.0,0.785078325467213,0.7165191177377865,0.7372545158268193,0.48735424340436284,,12.112185228119259,0.7947450997121204,High,0
CUST103471,Lagan Badami,56.0,Other,Chennai,152312.1,3572,,,,,,0,2023-01-01,1227,2,School,0.0,0.3204706992028272,0.586489076658727,0.6167356087748284,0.19895139266471662,,11.933693549629396,0.3658120712462879,High,0
CUST103472,Hridaan Lata,34.0,Male,Surat,85773.02,3573,,,,,,0,2023-01-01,1227,1,PhD,3.0,-0.7181872750450827,0.295799188194231,0.3473084259632395,-0.4457903286993292,,11.359471442420928,-0.6703624048485111,Medium,0
CUST103473,Kimaya Lall,18.0,Male,Chennai,123445.23,3574,,,,,,0,2023-01-01,1227,1,PhD,3.0,-0.13013373832588182,0.46037811719521904,0.49984911950133115,-0.08075904899140696,,11.723560955627383,-0.06816628666155704,Medium,0
CUST103474,Divij Hans,36.0,Other,Rajkot,102791.37,3575,,,,,,0,2023-01-01,1227,2,PhD,3.0,-0.4525351960556842,0.37014740977093075,0.41621839731543736,-0.2808881347739578,,11.540466407458744,-0.392370848824769,Medium,0
CUST103475,Kashvi Vyas,36.0,Male,Hyderabad,139479.45,3576,,,,,,0,2023-01-01,1227,1,Bachelor,1.0,0.12015632375260407,0.5304269610237661,0.5647741939565422,0.07460725008471222,,11.845679727053382,0.1753354373165242,High,0
CUST103476,Yuvraj  Ahluwalia,36.0,Male,Vadodara,119506.23,3577,,,,,,0,2023-01-01,1227,1,Master,2.0,-0.19162051813351544,0.4431697718038844,0.4838994900039764,-0.1189266587697955,,11.691132150615575,-0.1290186508892667,Medium,0
CUST103477,Nehmat Badal,62.0,Other,Delhi,30047.35,3578,,,,,,0,2023-01-01,1227,2,PhD,3.0,-1.588050692390311,0.05234994307528271,0.12166643815114057,-0.9857536765539249,,10.31056302996997,-1.694045152852518,Low,0
CUST103478,Divij Halder,49.0,Female,Vadodara,110644.09,3579,,,,,,0,2023-01-01,1227,0,School,0.0,-0.3299562507571311,0.40445365958597057,0.4480152936207097,-0.20479787007252412,,11.6140829703419,-0.26756492067680954,Medium,0
CUST103479,Azad Handa,60.0,Other,Ahmedabad,41513.58,3580,,,,,,0,2023-01-01,1227,2,Master,2.0,-1.4090657827092543,0.10244256713633462,0.16809500383569356,-0.8746496927333481,,10.633799969819712,-1.4623580878951887,Low,0
CUST103480,Samar Chandra,68.0,Male,Pune,83661.81,3581,,,,,,0,2023-01-01,1227,1,PhD,3.0,-0.7511427217060817,0.28657592572313684,0.3387598051734171,-0.4662472567115739,,11.334549832765846,-0.7056523655473312,Medium,0
CUST103481,Lakshit Cherian,26.0,Other,Vadodara,114372.01,3582,,,,,,0,2023-01-01,1227,2,School,0.0,-0.2717643756161122,0.4207398578472715,0.46311022705452,-0.16867555581889374,,11.647220403519356,-0.2089993577876292,Medium,0
CUST103482,Ivan Golla,43.597030752916226,Other,Pune,157234.23,3583,,,,,,0,2023-01-01,1227,2,Bachelor,1.0,0.3973038861778331,0.607992431089052,0.6366660860121512,0.24664520762244693,,11.965498243283237,0.43792873747509115,High,0
CUST103483,Faiyaz Gala,64.0,Female,Delhi,165427.02,3584,,,,,,0,2023-01-01,1227,0,PhD,3.0,0.5251912369623422,0.6437843478290044,0.6698399791448328,0.32603063837042434,,12.016291454720875,0.556883187827998,High,0
CUST103484,Jiya Warrior,56.0,Other,Pune,246562.34,3585,,,,,,0,2023-01-01,1227,2,Bachelor,1.0,1.791692774271784,0.9982409637204652,0.9983696296016286,1.1122051072723493,,12.415374196860634,1.6755266790964662,Very High,0
CUST103485,Pari Dhar,43.597030752916226,Male,Vadodara,131779.78109775498,3586,,,,,,0,2023-01-01,1227,1,PhD,3.0,-3.353316133961038e-05,0.49678934694182875,0.533597025577991,0.0,,11.78889507173629,0.05921574757014719,Medium,0
CUST103486,Vivaan Chawla,41.0,Male,Ahmedabad,33199.64,3587,,,,,,0,2023-01-01,1227,1,Bachelor,1.0,-1.5388442539237446,0.06612138128133765,0.13443055533017498,-0.9552090269910114,,10.410324431827213,-1.6286740677013087,Low,0
CUST103487,Shamik Kara,36.0,Female,Pune,183117.87,3588,,,,,,0,2023-01-01,1227,0,Master,2.0,0.801340868483001,0.7210705263175277,0.7414730085922253,0.4974491353107658,,12.117890783790457,0.8094671474479963,High,0
CUST103488,Tiya Tank,52.0,Other,Hyderabad,165146.75,3589,,,,,,0,2023-01-01,1227,2,Master,2.0,0.5208162941401322,0.6425599297120129,0.6687051219071524,0.3233149145845425,,12.014595806747927,0.5528354537536554,High,0
CUST103489,Shlok Chopra,36.0,Male,Mumbai,71867.72,3590,,,,,,0,2023-01-01,1227,1,PhD,3.0,-0.9352454419044602,0.23505097667604716,0.2910036828686553,-0.5805280957090845,,11.182596400369285,-0.9065735627616764,Low,0
CUST103490,Emir Garg,43.0,Female,Vadodara,210904.89,3591,,,,,,0,2023-01-01,1227,0,School,0.0,1.2350891244490616,0.8424639351918422,0.8539870156588887,0.7666961869137813,,12.259167294004817,1.195742309583211,Very High,0
CUST103491,Amira Borah,51.0,Other,Mumbai,122649.15,3592,,,,,,0,2023-01-01,1227,2,Bachelor,1.0,-0.14256034296392728,0.45690027520508614,0.4966256665817439,-0.08847280141394558,,11.717091272678141,-0.08043001408498508,Medium,0
CUST103492,Vardaniya Kapadia,50.0,Other,Surat,231710.98,3593,,,,,,0,2023-01-01,1227,2,Master,2.0,1.5598668534380962,0.9333596912119475,0.938234141017766,0.9683003311468434,,12.353250413874498,1.477675466841088,Very High,0
CUST103493,Neelofar Dasgupta,38.0,Male,Chennai,143994.99,3594,,,,,,0,2023-01-01,1227,1,PhD,3.0,0.19064274510131202,0.5501540419956846,0.5830583244415599,0.1183613421534362,,11.877540730948175,0.2427803563560448,High,0
CUST103494,Saksham Wagle,43.597030752916226,Female,Surat,131779.78109775498,3595,,,,,,0,2023-01-01,1227,0,PhD,3.0,-3.353316133961038e-05,0.49678934694182875,0.533597025577991,0.0,,11.78889507173629,0.05921574757014719,Medium,0
CUST103495,Advik Ramanathan,51.0,Male,Surat,117443.89,3596,,,,,,0,2023-01-01,1227,1,Master,2.0,-0.22381311662767003,0.4341600081495648,0.4755487515176665,-0.13891005261350245,,11.673724481264871,-0.161053581536405,Medium,0
CUST103496,Ranbir Ghosh,41.0,Female,Pune,244775.01,3597,,,,,,0,2023-01-01,1227,0,PhD,3.0,1.7637930113488145,0.9904326387729421,0.99113244978708,1.0948864695507938,,12.408098826452141,1.6518566235936227,Very High,0
CUST103497,Bhamini Kade,43.597030752916226,Female,Hyderabad,187923.14,3598,,,,,,0,2023-01-01,1227,0,PhD,3.0,0.8763499008278167,0.7420633533951156,0.7609303013403224,0.5440106154427277,,12.143793649741465,0.8771358296083857,Very High,0
CUST103498,Riya Mandal,30.0,Male,Ahmedabad,184063.03,3599,,,,,,0,2023-01-01,1227,1,School,0.0,0.816094573688125,0.7251996554696155,0.7453001098401867,0.5066074237235969,,12.123038965187384,0.8228074431281085,High,0
CUST103499,Zaina Raja,39.0,Male,Pune,30738.85,3600,,,,,,0,2023-01-01,1227,1,Master,2.0,-1.5772565547317736,0.05537090546119486,0.12446643022969371,-0.979053269810651,,10.333315137445027,-1.6795815848047966,Low,0
CUST103500,Azad Choudhury,45.0,Male,Vadodara,100715.32,3601,,,,,,0,2023-01-01,1227,1,PhD,3.0,-0.4849418041337845,0.36107775111399243,0.4078121448863987,-0.30100437399214086,,11.520063131116665,-0.42570990099573003,Medium,0
CUST103501,Badal Chaudhari,43.597030752916226,Other,Rajkot,106155.63,3602,,,,,,0,2023-01-01,1227,2,Master,2.0,-0.4000199602507515,0.38484488325817423,0.42984081430776305,-0.24828956588006548,,11.572670923965672,-0.33865502598949365,Medium,0
CUST103502,Neelofar Gaba,24.0,Other,Pune,25178.87,3603,,,,,,0,2023-01-01,1227,2,Master,2.0,-1.6640464166243472,0.03108096989152921,0.10195319818788043,-1.0329276407209442,,10.13380014475737,-1.798069557166899,Low,0
CUST103503,Divij Johal,52.0,Female,Hyderabad,219216.63,3604,,,,,,0,2023-01-01,1227,0,School,0.0,1.3648332542277617,0.8787755098866814,0.8876425560189657,0.8472342038976408,,12.29782025965389,1.3090689230089763,Very High,0
CUST103504,Lavanya Kapadia,70.0,Other,Chennai,57010.83,3605,,,,,,0,2023-01-01,1227,2,Bachelor,1.0,-1.1671576846199296,0.17014554520586023,0.23084580244647832,-0.7244864557091969,,10.951014069142088,-1.170381916338457,Low,0
CUST103505,Hiran Vaidya,43.597030752916226,Other,Delhi,31363.61,3606,,,,,,0,2023-01-01,1227,2,Bachelor,1.0,-1.5675042113571565,0.05810030019759757,0.12699618156880704,-0.9729995516372197,,10.353435466211549,-1.6665750613886448,Low,0
CUST103506,Shanaya Yogi,69.0,Male,Delhi,236696.14,3607,,,,,,0,2023-01-01,1227,1,School,0.0,1.6376839225484854,0.9551384053807888,0.9584198366219887,1.0166048859990473,,12.374536712623838,1.5443891633345752,Very High,0
CUST103507,Kismat Sampath,24.0,Female,Ahmedabad,131779.78109775498,3608,,,,,,0,2023-01-01,1227,0,School,0.0,-3.353316133961038e-05,0.49678934694182875,0.533597025577991,0.0,,11.78889507173629,0.05921574757014719,Medium,0
CUST103508,Advik Vora,48.0,Male,Vadodara,145558.92,3609,,,,,,0,2023-01-01,1227,1,School,0.0,0.2150552913172434,0.5569863973162914,0.5893909225780917,0.13351530761693353,,11.888343102124406,0.2660311120700404,High,0
CUST103509,Abram Dave,48.0,Other,Surat,43404.59,3610,,,,,,0,2023-01-01,1227,2,PhD,3.0,-1.3795476015759633,0.1107038398498324,0.1757520002499593,-0.8563264300354475,,10.67834351363757,-1.4255934460057897,Low,0
CUST103510,Shaan Borra,36.0,Other,Pune,231562.3,3611,,,,,,0,2023-01-01,1227,2,Bachelor,1.0,1.5575459967684337,0.9327101515336575,0.9376321123521995,0.966859671024515,,12.352608549257399,1.4756809714763126,Very High,0
CUST103511,Shray Virk,43.597030752916226,Female,Rajkot,32198.09,3612,,,,,,0,2023-01-01,1227,0,PhD,3.0,-1.5544781925671403,0.06174590061957294,0.13037512211791916,-0.9649137158901089,,10.379693470263588,-1.6492904589097273,Low,0
CUST103512,Dishani Soni,63.0,Female,Chennai,65902.49,3613,,,,,,0,2023-01-01,1227,0,Master,2.0,-1.0283611523669862,0.20899062171825297,0.26684952994494227,-0.6383292053507033,,11.09594667811715,-1.0109084978043021,Low,0
CUST103513,Rati Agrawal,40.0,Other,Chennai,131779.78109775498,3614,,,,,,0,2023-01-01,1227,2,School,0.0,-3.353316133961038e-05,0.49678934694182875,0.533597025577991,0.0,,11.78889507173629,0.05921574757014719,Medium,0
CUST103514,Bhamini Brar,68.0,Other,Chennai,40459.06,3615,,,,,,0,2023-01-01,1227,2,PhD,3.0,-1.425526569468012,0.09783567595022893,0.16382508677614782,-0.8848676434476174,,10.608070593666756,-1.4830184518484835,Low,0
CUST103515,Akarsh Borah,43.597030752916226,Female,Chennai,110579.12,3616,,,,,,0,2023-01-01,1227,0,PhD,3.0,-0.3309704157949839,0.4041698245516788,0.4477522198891933,-0.20542740792662464,,11.61349560507853,-0.2685893876409995,Medium,0
CUST103516,Siya Gokhale,43.597030752916226,Female,Vadodara,60771.27,3617,,,,,,0,2023-01-01,1227,0,PhD,3.0,-1.1084581806189606,0.18657381388912767,0.24607241446654246,-0.6880490333900695,,11.014888878389304,-1.1023186336349466,Low,0
CUST103517,Hiran Banik,19.0,Female,Mumbai,237069.46,3618,,,,,,0,2023-01-01,1227,0,PhD,3.0,1.6435113520071765,0.9567693318853565,0.9599314679202756,1.0202222335701232,,12.376112675510566,1.5493726648145159,Very High,0
CUST103518,Urvi Bala,61.0,Female,Rajkot,44888.27,3619,,,,,,0,2023-01-01,1227,0,Master,2.0,-1.3563877372791902,0.11718560626014352,0.18175965353572607,-0.841950060582287,,10.711954069670037,-1.3969931067197998,Low,0
CUST103519,Rhea Shah,55.0,Male,Ahmedabad,122783.85,3620,,,,,,0,2023-01-01,1227,1,Bachelor,1.0,-0.1404577105089669,0.4574887403292833,0.4971710880321866,-0.08716760287696934,,11.718188915748804,-0.07835372041283886,Medium,0
CUST103520,Tarini Manne,62.0,Male,Surat,131779.78109775498,3621,,,,,,0,2023-01-01,1227,1,PhD,3.0,-3.353316133961038e-05,0.49678934694182875,0.533597025577991,0.0,,11.78889507173629,0.05921574757014719,Medium,0
CUST103521,Ryan Shankar,25.0,Female,,37602.94,3622,,,,,,0,2023-01-01,1227,0,Bachelor,1.0,-1.4701098701900677,0.08535811833685022,0.15226020843139412,-0.9125425034730682,,10.53486411112223,-1.5395804863797937,Low,0
CUST103522,Hridaan Toor,43.0,Male,Rajkot,109311.54,3623,,,,,,0,2023-01-01,1227,1,Bachelor,1.0,-0.3507570145125671,0.3986321361913976,0.44261958943520574,-0.21770983971207522,,11.601966397684276,-0.28860343670222305,Medium,0
CUST103523,Shalv Mani,54.0,Female,Hyderabad,122092.86,3624,,,,,,0,2023-01-01,1227,0,Master,2.0,-0.15124388719829848,0.45447000598504406,0.4943731610237131,-0.09386306788858877,,11.712545372184094,-0.08901007391960158,Medium,0
CUST103524,Aaryahi Sule,31.0,Other,Vadodara,99166.81,3625,,,,,,0,2023-01-01,1227,2,PhD,3.0,-0.5091136481043149,0.3543127612886724,0.40154198475109815,-0.3160089247456145,,11.504568744645013,-0.45067512702683465,Medium,0
CUST103525,Vihaan Bhasin,56.0,Other,Hyderabad,36453.08,3626,,,,,,0,2023-01-01,1227,2,PhD,3.0,-1.4880588898980154,0.08033471441918583,0.14760424474166872,-0.9236842673166269,,10.503808665329023,-1.5626148380054914,Low,0
CUST103526,Rati Karnik,42.0,Other,Bangalore,246463.53,3627,,,,,,0,2023-01-01,1227,2,School,0.0,1.7901503755125072,0.9978092915681125,0.9979695323965934,1.1112476709884695,,12.414973367587745,1.6742190959158052,Very High,0
CUST103527,Lagan Raval,36.0,Male,Surat,236466.64,3628,,,,,,0,2023-01-01,1227,1,PhD,3.0,1.6341014864058472,0.9541357866279805,0.9574905550861565,1.0143811067545336,,12.373566648799574,1.5413246822302606,Very High,0
CUST103528,Kabir Sharaf,62.0,Female,Rajkot,197989.84,3629,,,,,,0,2023-01-01,1227,0,Master,2.0,1.0334885061310672,0.786041837921886,0.8016919503022469,0.6415536155331321,,12.195976045980261,1.0176869327778302,Very High,0
CUST103529,Elakshi Sarin,37.0,Female,Hyderabad,226885.8,3630,,,,,,0,2023-01-01,1227,0,PhD,3.0,1.4845470310993811,0.9122798831349328,0.9186962295534232,0.9215459296869588,,12.33220649366801,1.4128030933979019,Very High,0
CUST103530,Aaryahi Sarma,60.0,Male,Rajkot,19885.91,3631,,,,,,0,2023-01-01,1227,1,Master,2.0,-1.7466681647966276,0.00795756704245107,0.08052117205324756,-1.0842146759716726,,9.897817005329793,-1.9163382935396802,Low,0
CUST103531,Sana Bhatnagar,60.0,Other,Ahmedabad,131779.78109775498,3632,,,,,,0,2023-01-01,1227,2,School,0.0,-3.353316133961038e-05,0.49678934694182875,0.533597025577991,0.0,,11.78889507173629,0.05921574757014719,Medium,0
CUST103532,Onkar Dyal,19.0,Female,Rajkot,131444.21,3633,,,,,,0,2023-01-01,1227,0,PhD,3.0,-0.005271711937035713,0.4953233344123753,0.5322382455121843,-0.003251573168829124,,11.786345389783168,0.05412174827370881,Medium,0
CUST103533,Kanav Raval,43.0,Other,Vadodara,246964.98440000002,3634,,,,,,0,2023-01-01,1227,2,Bachelor,1.0,1.797977950093967,1.0,1.0,1.1161065985997558,,12.417005891146779,1.6808538121728709,Very High,0
CUST103534,Vanya Char,44.0,Other,Vadodara,205778.53,3635,,,,,,0,2023-01-01,1227,2,PhD,3.0,1.155067959550696,0.8200683592892469,0.8332295790836006,0.7170234506701814,,12.23456063193458,1.1253606388111317,Very High,0
CUST103535,Misha Kale,21.0,Other,Hyderabad,153331.41,3636,,,,,,0,2023-01-01,1227,2,School,0.0,0.3363818668915094,0.5909421455952187,0.6208629550157394,0.20882817010142876,,11.940363458039906,0.38078784718608594,High,0
CUST103536,Damini Dhar,53.0,Other,Mumbai,215597.86,3637,,,,,,0,2023-01-01,1227,2,Bachelor,1.0,1.3083451825942325,0.8629661562304741,0.8729895880737657,0.812169517114767,,12.281174830433427,1.2598463436737346,Very High,0
CUST103537,Taran Wadhwa,20.0,Male,Mumbai,30150.21,3638,,,,,,0,2023-01-01,1227,1,Bachelor,1.0,-1.5864450741696936,0.05279930849974393,0.12208293444210222,-0.9847569971069067,,10.313980334020021,-1.6918891388875106,Low,0
CUST103538,Ishita Ahuja,56.0,Male,Vadodara,26601.7,3639,,,,,,0,2023-01-01,1227,1,School,0.0,-1.6418364052220382,0.037296900349298376,0.10771446026904857,-1.019140887681852,,10.18876799337803,-1.7672463468482447,Low,0
CUST103539,Ishita Rajagopalan,63.0,Female,Vadodara,196023.89,3640,,,,,,0,2023-01-01,1227,0,PhD,3.0,1.002800530816821,0.7774531741437458,0.7937315100609866,0.6225042089721211,,12.185996919946051,0.9903635900359335,Very High,0
CUST103540,Priyansh Atwal,28.0,Male,Surat,47977.67,3641,,,,,,0,2023-01-01,1227,1,Master,2.0,-1.3081629955839111,0.13068229634696488,0.19426911922984333,-0.8120147943600596,,10.778511816126198,-1.3380918236147317,Low,0
CUST103541,Taimur Barad,61.0,Female,Hyderabad,86228.46,3642,,,,,,0,2023-01-01,1227,0,Bachelor,1.0,-0.7110779734468119,0.2977888730952286,0.34915257403591665,-0.4413772654351837,,11.364767161605064,-0.6627745319266861,Medium,0
CUST103542,Indranil Dora,62.0,Male,Vadodara,32307.78,3643,,,,,,0,2023-01-01,1227,1,School,0.0,-1.5527659597981383,0.06222510432761444,0.13081927415131972,-0.9638508559976002,,10.383094298897971,-1.647025779354928,Low,0
CUST103543,Lakshay Zacharia,20.0,Male,Vadodara,131779.78109775498,3644,,,,,,0,2023-01-01,1227,1,School,0.0,-3.353316133961038e-05,0.49678934694182875,0.533597025577991,0.0,,11.78889507173629,0.05921574757014719,Medium,0
CUST103544,Mamooty Walla,45.0,Other,Pune,83200.74,3645,,,,,,0,2023-01-01,1227,2,Bachelor,1.0,-0.7583399061604876,0.28456164498955405,0.3368928603467237,-0.47071487281731683,,11.329023540052155,-0.7133851652633703,Medium,0
CUST103545,Trisha Devan,24.0,Male,Rajkot,131779.78109775498,3646,,,,,,0,2023-01-01,1227,1,School,0.0,-3.353316133961038e-05,0.49678934694182875,0.533597025577991,0.0,,11.78889507173629,0.05921574757014719,Medium,0
CUST103546,Zoya Singhal,32.0,Other,Ahmedabad,193005.01,3647,,,,,,0,2023-01-01,1227,2,Bachelor,1.0,0.9556765882360468,0.7642645654270684,0.7815075909198406,0.5932522582719988,,12.170476607298559,0.9482892606331736,Very High,0
CUST103547,Darshit Arora,43.0,Other,Pune,131381.31,3648,,,,,,0,2023-01-01,1227,2,Bachelor,1.0,-0.006253564805758688,0.49504854260605013,0.531983553535697,-0.0038610534062143527,,11.78586674887676,0.05316660430218842,Medium,0
CUST103548,Sahil Mandal,26.0,Male,Vadodara,116623.92,3649,,,,,,0,2023-01-01,1227,1,Master,2.0,-0.23661263803890775,0.4305777976975381,0.4722285642368983,-0.14685529125020852,,11.666718252190138,-0.17382451699792875,Medium,0
CUST103549,Anahita Rama,60.0,Female,Rajkot,123074.21,3650,,,,,,0,2023-01-01,1227,0,PhD,3.0,-0.13592526537442906,0.45875723872172514,0.4983468012641876,-0.08435411032168807,,11.720550910901606,-0.07387974450809291,Medium,0
CUST103550,Ela Bawa,43.597030752916226,Female,Chennai,135959.96,3651,,,,,,0,2023-01-01,1227,0,School,0.0,0.06521798745781615,0.515051332813218,0.5505232263201761,0.040504553730576306,,11.820123064685388,0.12243629409576516,High,0
CUST103551,Jayesh Kade,43.597030752916226,Male,Bangalore,35121.94,3652,,,,,,0,2023-01-01,1227,1,Master,2.0,-1.5088376439150586,0.07451935090453204,0.1422142498675614,-0.9365825745216039,,10.46660975722937,-1.5894802343850245,Low,0
CUST103552,Ira Sachdev,70.0,Other,Hyderabad,173854.9,3653,,,,,,0,2023-01-01,1227,2,Bachelor,1.0,0.6567482823558836,0.6806033044059837,0.7039657886010823,0.40769401361771684,,12.065982074162422,0.6779139994253857,High,0
CUST103553,Aniruddh Thaker,56.0,Other,Delhi,147916.14,3654,,,,,,0,2023-01-01,1227,2,Master,2.0,0.2518508909867408,0.5672844059284676,0.5989356764861278,0.1563559913239183,,11.904407531098533,0.3009727258790353,High,0
CUST103554,Saksham Sachar,26.0,Female,Rajkot,131779.78109775498,3655,,,,,,0,2023-01-01,1227,0,PhD,3.0,-3.353316133961038e-05,0.49678934694182875,0.533597025577991,0.0,,11.78889507173629,0.05921574757014719,Medium,0
CUST103555,Sara Virk,49.0,Other,Pune,101799.02,3656,,,,,,0,2023-01-01,1227,2,Master,2.0,-0.46802552505850337,0.36581212123346163,0.4122002163477552,-0.2905036787098764,,11.530765579562194,-0.408288329012474,Medium,0
CUST103556,Vritika Gokhale,19.0,Male,Mumbai,44327.64,3657,,,,,,0,2023-01-01,1227,1,Bachelor,1.0,-1.3651390278005289,0.11473637684233595,0.17948957463623333,-0.8473823802243428,,10.699386248270068,-1.4077754906495863,Low,0
CUST103557,Uthkarsh Sethi,24.0,Other,Hyderabad,31443.19,3658,,,,,,0,2023-01-01,1227,2,PhD,3.0,-1.566261987966171,0.058447962072754295,0.12731841348436923,-0.9722284477057234,,10.355969507383625,-1.6649224190228178,Low,0
CUST103558,Nitara Madan,55.0,Female,Pune,140226.06,3659,,,,,,0,2023-01-01,1227,0,PhD,3.0,0.1318107143776806,0.533688682971627,0.5677973350784055,0.08184165453676659,,11.851018244944331,0.18651950724471347,High,0
CUST103559,Anay Manda,59.0,Female,Ahmedabad,28179.38,3660,,,,,,0,2023-01-01,1227,0,PhD,3.0,-1.6172092250324195,0.04418932542089038,0.11410273431458974,-1.0038536892570822,,10.246381270102704,-1.7334869159285697,Low,0
CUST103560,Navya Kata,67.0,Female,Hyderabad,180441.41,3661,,,,,,0,2023-01-01,1227,0,School,0.0,0.7595620142855046,0.709377850992295,0.730635601797483,0.4715151213814778,,12.10316694767344,0.7716086586419959,High,0
CUST103561,Vedika Dash,51.0,Female,Chennai,246964.98440000002,3662,,,,,,0,2023-01-01,1227,0,Bachelor,1.0,1.797977950093967,1.0,1.0,1.1161065985997558,,12.417005891146779,1.6808538121728709,Very High,0
CUST103562,Vanya Raj,59.0,Other,Surat,38893.71,3663,,,,,,0,2023-01-01,1227,2,PhD,3.0,-1.449961281519771,0.09099711706261135,0.1574867388366494,-0.9000353682423877,,10.568613530641874,-1.5139060435421117,Low,0
CUST103563,Sumer Bahl,39.0,Other,Ahmedabad,130950.79,3664,,,,,,0,2023-01-01,1227,2,School,0.0,-0.012973871594990135,0.49316772593738356,0.5302403104559303,-0.008032650096184393,,11.782584519181876,0.046626418940590525,Medium,0
CUST103564,Uthkarsh Bir,54.0,Other,Rajkot,246964.98440000002,3665,,,,,,0,2023-01-01,1227,2,PhD,3.0,1.797977950093967,1.0,1.0,1.1161065985997558,,12.417005891146779,1.6808538121728709,Very High,0
CUST103565,Samar Joshi,32.0,Male,Pune,18684.16,3666,,,,,,0,2023-01-01,1227,1,Master,2.0,-1.7654271740969127,0.002707470806341289,0.07565509760581265,-1.0958592367868993,,9.835484904901385,-1.9441045659478735,Low,0
CUST103566,Adira Rajan,20.0,Female,Ahmedabad,235998.74,3667,,,,,,0,2023-01-01,1227,0,Master,2.0,1.6267976874030563,0.9520916676108173,0.9555959545170242,1.0098473102033,,12.371585982312226,1.5350748635978324,Very High,0
CUST103567,Pari Swamy,68.0,Other,Rajkot,131779.78109775498,3668,,,,,,0,2023-01-01,1227,2,PhD,3.0,-3.353316133961038e-05,0.49678934694182875,0.533597025577991,0.0,,11.78889507173629,0.05921574757014719,Medium,0
CUST103568,Bhavin Keer,46.0,Other,Ahmedabad,178862.25,3669,,,,,,0,2023-01-01,1227,2,School,0.0,0.7349117316754454,0.7024789602311423,0.7242413349995538,0.4562135822452401,,12.09437682637134,0.7492139028754259,High,0
CUST103569,Priyansh Contractor,49.0,Female,Hyderabad,101357.47,3670,,,,,,0,2023-01-01,1227,0,School,0.0,-0.47491800731899103,0.3638831177027321,0.4104123110660703,-0.2947821524589619,,11.526418720169177,-0.41538177062218784,Medium,0
CUST103570,Ira Kara,61.0,Other,Chennai,200411.67,3671,,,,,,0,2023-01-01,1227,2,PhD,3.0,1.071292651330743,0.7966221088330554,0.8114983202452728,0.6650203488130496,,12.208133869747217,1.0512648207999276,Very High,0
CUST103571,Mahika Dixit,59.0,Female,Delhi,185270.09,3672,,,,,,0,2023-01-01,1227,0,Bachelor,1.0,0.8349364707266125,0.7304729495513784,0.7501876853113918,0.5183034366860497,,12.129575382832197,0.8398225215793758,Very High,0
CUST103572,Urvi Lad,42.0,Other,Bangalore,98174.92,3673,,,,,,0,2023-01-01,1227,2,Master,2.0,-0.5245967966251054,0.34997948235741794,0.3975256663956447,-0.32562001143337427,,11.494516250423437,-0.4667112441663783,Medium,0
