Customer_ID,Name,Age,Gender,City,Income
CUST103512,Dishani Soni,63.0,Female,Chennai,65902.49
CUST103513,Rati Agrawal,40.0,Other,Chennai,
CUST103514,Bhamini Brar,68.0,Other,Chennai,40459.06
CUST103515,Akarsh Borah,,Female,Chennai,110579.12
CUST103516,Siya Gokhale,,Female,Vadodara,60771.27
CUST103517,Hiran Banik,19.0,Female,Mumbai,237069.46
CUST103518,Urvi Bala,61.0,Female,Rajkot,44888.27
CUST103519,Rhea Shah,55.0,Male,Ahmedabad,122783.85
CUST103520,Tarini Manne,62.0,Male,Surat,
CUST103521,Ryan Shankar,25.0,Female,,37602.94
CUST103522,Hridaan Toor,43.0,Male,Rajkot,109311.54
CUST103523,Shalv Mani,54.0,Female,Hyderabad,122092.86
CUST103524,Aaryahi Sule,31.0,Other,Vadodara,99166.81
CUST103525,Vihaan Bhasin,56.0,Other,Hyderabad,36453.08
CUST103526,Rati Karnik,42.0,Other,Bangalore,246463.53
CUST103527,Lagan Raval,36.0,Male,Surat,236466.64
CUST103528,Kabir Sharaf,62.0,Female,Rajkot,197989.84
CUST103529,Elakshi Sarin,37.0,Female,Hyderabad,226885.8
CUST103530,Aaryahi Sarma,60.0,Male,Rajkot,19885.91
CUST103531,Sana Bhatnagar,60.0,Other,Ahmedabad,
CUST103532,Onkar Dyal,19.0,Female,Rajkot,131444.21
CUST103533,Kanav Raval,43.0,Other,Vadodara,247262.71
CUST103534,Vanya Char,44.0,Other,Vadodara,205778.53
CUST103535,Misha Kale,21.0,Other,Hyderabad,153331.41
CUST103536,Damini Dhar,53.0,Other,Mumbai,215597.86
CUST103537,Taran Wadhwa,20.0,Male,Mumbai,30150.21
CUST103538,Ishita Ahuja,56.0,Male,Vadodara,26601.7
CUST103539,Ishita Rajagopalan,63.0,Female,Vadodara,196023.89
CUST103540,Priyansh Atwal,28.0,Male,Surat,47977.67
CUST103541,Taimur Barad,61.0,Female,Hyderabad,86228.46
CUST103542,Indranil Dora,62.0,Male,Vadodara,32307.78
CUST103543,Lakshay Zacharia,20.0,Male,Vadodara,
CUST103544,Mamooty Walla,45.0,Other,Pune,83200.74
CUST103545,Trisha Devan,24.0,Male,Rajkot,
CUST103546,Zoya Singhal,32.0,Other,Ahmedabad,193005.01
CUST103547,Darshit Arora,43.0,Other,Pune,131381.31
CUST103548,Sahil Mandal,26.0,Male,Vadodara,116623.92
CUST103549,Anahita Rama,60.0,,Rajkot,123074.21
CUST103550,Ela Bawa,,Female,Chennai,135959.96
CUST103551,Jayesh Kade,,Male,Bangalore,35121.94
CUST103552,Ira Sachdev,70.0,Other,Hyderabad,173854.9
CUST103553,Aniruddh Thaker,56.0,Other,Delhi,147916.14
CUST103554,Saksham Sachar,26.0,Female,Rajkot,
CUST103555,Sara Virk,49.0,Other,Pune,101799.02
CUST103556,Vritika Gokhale,19.0,Male,Mumbai,44327.64
CUST103557,Uthkarsh Sethi,24.0,Other,Hyderabad,31443.19
CUST103558,Nitara Madan,55.0,Female,Pune,140226.06
CUST103559,Anay Manda,59.0,Female,Ahmedabad,28179.38
CUST103560,Navya Kata,67.0,Female,Hyderabad,180441.41
CUST103561,Vedika Dash,51.0,Female,Chennai,248218.24
CUST103562,Vanya Raj,59.0,Other,Surat,38893.71
CUST103563,Sumer Bahl,39.0,Other,Ahmedabad,130950.79
CUST103564,Uthkarsh Bir,54.0,Other,Rajkot,248933.94
CUST103565,Samar Joshi,32.0,Male,Pune,18684.16
CUST103566,Adira Rajan,20.0,Female,Ahmedabad,235998.74
CUST103567,Pari Swamy,68.0,Other,Rajkot,
CUST103568,Bhavin Keer,46.0,Other,Ahmedabad,178862.25
CUST103569,Priyansh Contractor,49.0,Female,Hyderabad,101357.47
CUST103570,Ira Kara,61.0,Other,Chennai,200411.67
CUST103571,Mahika Dixit,59.0,Female,Delhi,185270.09
CUST103572,Urvi Lad,42.0,Other,Bangalore,98174.92
CUST103573,Charvi Jayaraman,30.0,Female,Vadodara,170417.36
CUST103574,Pranay Sant,59.0,Other,Bangalore,210549.37
CUST103575,Adah Bansal,45.0,Other,Rajkot,21885.16
CUST103576,Anahi Dugar,48.0,Male,Hyderabad,83321.01
CUST103577,Dhruv Arya,67.0,Other,Mumbai,85680.02
CUST103578,Sumer Dhar,56.0,Male,Mumbai,89994.91
CUST103579,Romil Raja,41.0,Other,Chennai,53818.47
CUST103580,Hiran Halder,21.0,Male,Hyderabad,
CUST103581,Prisha Sabharwal,20.0,Other,Rajkot,
CUST103582,Romil Sodhi,38.0,Female,Ahmedabad,71796.94
CUST103583,Vaibhav Dey,22.0,Other,Surat,98271.63
CUST103584,Diya Kumer,62.0,Female,Rajkot,240464.04
CUST103585,Adira Barman,37.0,Male,Chennai,155206.89
CUST103586,Aaina Bumb,70.0,Other,Delhi,59201.32
CUST103587,Reyansh Gill,25.0,Female,Mumbai,248533.3
CUST103588,Inaaya  Chhabra,43.0,Female,Rajkot,144569.76
CUST103589,Saira Sachdeva,29.0,Male,Chennai,67509.45
CUST103590,Vritika Datta,53.0,Female,Mumbai,163501.38
CUST103591,Anika Vyas,,Other,Vadodara,91182.05
CUST103592,Neysa Hora,48.0,Female,Vadodara,176829.88
CUST103593,Anya Balan,66.0,Male,Surat,112697.29
CUST103594,Akarsh Datta,33.0,Male,Rajkot,213776.18
CUST103595,Saira Manne,48.0,Other,Rajkot,193846.88
CUST103596,Mehul Gulati,24.0,Male,Pune,42854.15
CUST103597,Ahana  Kant,43.0,Male,Vadodara,34701.52
CUST103598,Devansh Gera,33.0,Male,Hyderabad,93966.38
CUST103599,Hazel Doctor,45.0,Female,Delhi,
CUST103600,Jayesh Saini,52.0,Male,Bangalore,118567.6
CUST103601,Veer Karan,29.0,Male,Pune,231143.09
CUST103602,Eshani Viswanathan,20.0,Male,Rajkot,28438.31
CUST103603,Divij Mall,56.0,Female,Rajkot,144949.6
CUST103604,Nehmat Agrawal,24.0,Female,Delhi,118767.4
CUST103605,Badal Tara,,Male,Mumbai,153760.47
CUST103606,Aradhya Karpe,58.0,Male,Vadodara,167020.74
CUST103607,Adira Bhatnagar,,Male,Rajkot,
CUST103608,Saanvi Mann,48.0,Other,Ahmedabad,
CUST103609,Alisha Rao,25.0,Female,Delhi,205091.0
CUST103610,Anahi Tripathi,31.0,Female,Hyderabad,34594.59
CUST103611,Aaina Sidhu,64.0,Other,Surat,154520.43
CUST103612,Romil Mani,,Female,Chennai,117260.13
CUST103613,Faiyaz Singh,25.0,Other,Chennai,129521.12
CUST103614,Dhanush Sarma,59.0,Other,Surat,102692.63
CUST103615,Armaan Mangat,21.0,Male,Rajkot,16381.42
CUST103616,Pranay Andra,65.0,Female,Ahmedabad,223457.77
CUST103617,Hridaan Badami,58.0,Male,Pune,108944.79
CUST103618,Lakshay Dora,21.0,Male,Hyderabad,198504.71
CUST103619,Saksham Dave,35.0,Female,Mumbai,161976.93
CUST103620,Saksham Bhavsar,63.0,Female,Surat,25493.57
CUST103621,Suhana Hegde,53.0,Male,Delhi,38530.24
CUST103622,Mamooty Varty,35.0,Other,Rajkot,15686.67
CUST103623,Anaya Kale,52.0,Male,Pune,188954.54
CUST103624,Kanav Jayaraman,66.0,Other,Bangalore,67231.95
CUST103625,Kiara Balasubramanian,33.0,Other,Chennai,247733.93
CUST103626,Amira Madan,56.0,Other,Mumbai,167283.77
CUST103627,Lavanya Dave,48.0,Male,Surat,75390.1
CUST103628,Mahika Ranganathan,67.0,Male,Bangalore,71739.38
CUST103629,Hazel Yogi,41.0,Other,Hyderabad,90350.64
CUST103630,Ira Karnik,31.0,Other,Surat,
CUST103631,Nayantara Bhavsar,66.0,Other,Mumbai,234663.93
CUST103632,Adah Lata,56.0,Female,Bangalore,
CUST103633,Vivaan Dani,29.0,Male,Chennai,187574.96
CUST103634,Nehmat Keer,62.0,Male,Vadodara,152393.76
CUST103635,Eva Krish,24.0,Female,Chennai,142817.16
CUST103636,Baiju Dhar,41.0,Female,Pune,213825.83
CUST103637,Dhanuk Goyal,48.0,Male,Rajkot,66092.62
CUST103638,Tejas Doshi,60.0,Female,Bangalore,223150.39
CUST103639,Neelofar Koshy,49.0,Male,,40955.75
CUST103640,Trisha Kunda,44.0,Male,Surat,103029.42
CUST103641,Kiara Master,50.0,Female,Bangalore,63694.1
CUST103642,Renee Sethi,34.0,Other,Bangalore,
CUST103643,Anahita Chaudhary,,Female,Vadodara,103690.05
CUST103644,Riya Vyas,67.0,Other,Chennai,175484.18
CUST103645,Mehul Kota,43.0,Male,Hyderabad,244249.45
CUST103646,Zain D’Alia,,Other,Ahmedabad,
CUST103647,Emir Baral,32.0,Female,Rajkot,151067.21
CUST103648,Saanvi Chakraborty,52.0,Other,Chennai,44158.14
CUST103649,Advik Kala,19.0,Female,Bangalore,168220.85
CUST103650,Vanya Sahni,39.0,Other,Pune,
CUST103651,Lakshit Sidhu,48.0,Female,Ahmedabad,89195.1
CUST103652,Miraan Dayal,24.0,Female,Bangalore,200773.95
CUST103653,Parinaaz Mane,40.0,Other,Surat,248801.71
CUST103654,Mohanlal Bhatti,45.0,Other,Delhi,110499.84
CUST103655,Adah Sinha,24.0,Male,Chennai,245551.41
CUST103656,Mamooty Kala,40.0,Other,Bangalore,
CUST103657,Saira Hayre,,Female,Pune,
CUST103658,Vanya Karpe,31.0,Other,Hyderabad,223458.97
CUST103659,Aarush Badal,43.0,Male,Surat,194448.3
CUST103660,Ritvik Chana,49.0,Female,Rajkot,42006.03
CUST103661,Anika D’Alia,69.0,Male,Vadodara,
CUST103662,Gatik Swamy,51.0,Male,Ahmedabad,
CUST103663,Kashvi Balay,21.0,Male,Mumbai,102319.31
CUST103664,Samaira Issac,50.0,Female,Vadodara,
CUST103665,Nitara Mandal,53.0,Female,Vadodara,156882.81
CUST103666,Taimur Dhaliwal,27.0,Female,Mumbai,
CUST103667,Aaryahi Bhargava,62.0,Male,Mumbai,210536.79
CUST103668,Divyansh Mani,29.0,Male,Bangalore,205608.05
CUST103669,Eshani Kant,62.0,Other,Delhi,75678.88
CUST103670,Divij Uppal,64.0,Male,Bangalore,66142.59
CUST103671,Ivan Dhillon,56.0,,Pune,170447.22
CUST103672,Uthkarsh Kapadia,,Other,Mumbai,
CUST103673,Nitara Thakkar,52.0,Female,Ahmedabad,
CUST103674,Tara Loke,56.0,Female,Vadodara,92226.18
CUST103675,Nirvi Mander,44.0,Male,Vadodara,241302.91
CUST103676,Alisha Warrior,30.0,Female,Surat,127523.12
CUST103677,Bhamini Mangal,63.0,Other,Mumbai,46161.97
CUST103678,Piya Master,59.0,Female,Hyderabad,138424.48
CUST103679,Hrishita Chowdhury,69.0,Male,Vadodara,116961.68
CUST103680,Divit Gola,18.0,Male,Mumbai,83194.48
CUST103681,Jiya Bhagat,36.0,Female,Ahmedabad,51975.35
CUST103682,Onkar Chakraborty,33.0,Other,Delhi,179864.66
CUST103683,Miraan Handa,25.0,Male,Bangalore,247577.95
CUST103684,Indrajit Tak,,Female,Vadodara,
CUST103685,Aayush Rajagopal,63.0,Female,Mumbai,210242.24
CUST103686,Vedika Ahuja,37.0,Other,Ahmedabad,134514.15
CUST103687,Azad Baral,42.0,Male,Vadodara,89801.92
CUST103688,Farhan Kanda,57.0,Other,Rajkot,23279.67
CUST103689,Piya Butala,33.0,Female,Bangalore,155987.87
CUST103690,Jiya Raja,54.0,Other,Hyderabad,73761.36
CUST103691,Jivin Dyal,58.0,Male,Ahmedabad,211407.04
CUST103692,Darshit Mani,68.0,Other,Rajkot,84103.19
CUST103693,Shanaya Bakshi,45.0,Male,Vadodara,62369.36
CUST103694,Ahana  Jani,61.0,Male,Mumbai,64041.43
CUST103695,Shanaya Jha,24.0,Other,Ahmedabad,134316.63
CUST103696,Taimur Bath,69.0,Male,Rajkot,
CUST103697,Onkar Shan,26.0,Male,Vadodara,94906.07
CUST103698,Zaina Dugar,54.0,Other,Pune,204635.75
CUST103699,Nakul Desai,56.0,Female,Ahmedabad,73453.59
CUST103700,Nitara Khalsa,,Female,Vadodara,90838.24
CUST103701,Yashvi Chakrabarti,48.0,Female,Pune,137912.91
CUST103702,Umang Walia,,Female,Pune,134534.8
CUST103703,Madhav Upadhyay,31.0,Other,Bangalore,171736.07
CUST103704,Anay Goswami,45.0,Other,Mumbai,122391.51
CUST103705,Rasha Doctor,62.0,Other,Bangalore,152296.88
CUST103706,Zoya Sarraf,,Male,Vadodara,202628.89
CUST103707,Nitara Dhaliwal,68.0,Female,Delhi,113425.36
CUST103708,Zeeshan Kakar,18.0,Other,Ahmedabad,176262.87
CUST103709,Tejas Gulati,49.0,Other,Vadodara,81760.35
CUST103710,Tushar Talwar,,Female,Delhi,19381.94
CUST103711,Romil Bajwa,38.0,Female,Hyderabad,200882.14
CUST103712,Tiya Banerjee,49.0,Male,Mumbai,226791.65
CUST103713,Yuvaan Chatterjee,45.0,Other,Rajkot,226384.54
CUST103714,Siya Dua,25.0,Male,Vadodara,141645.56
CUST103715,Mannat Majumdar,45.0,Female,Surat,162858.48
CUST103716,Himmat Kadakia,51.0,Other,Pune,219020.51
CUST103717,Shaan Dash,30.0,Male,Surat,20107.88
CUST103718,Vaibhav Dara,66.0,Other,Delhi,
CUST103719,Mehul Kohli,59.0,Other,Pune,217018.78
CUST103720,Jiya Uppal,63.0,Other,Chennai,26461.57
CUST103721,Raghav Bal,42.0,Male,Bangalore,65673.51
CUST103722,Divij Saha,61.0,Other,Pune,198507.51
CUST103723,Advik Walia,65.0,Other,Rajkot,61101.42
CUST103724,Jhanvi Kibe,46.0,Other,Ahmedabad,120395.9
CUST103725,Tushar Saha,25.0,Female,Bangalore,55668.94
CUST103726,Parinaaz Viswanathan,26.0,Female,Delhi,178705.8
CUST103727,Anahi Bose,57.0,Other,Chennai,77267.04
CUST103728,Anay Dixit,67.0,Other,Vadodara,236123.02
CUST103729,Saanvi Dhaliwal,63.0,Female,Chennai,191227.58
CUST103730,Yashvi Bhat,70.0,Male,Chennai,113674.52
CUST103731,Divij Lanka,36.0,Male,Chennai,113993.85
CUST103732,Piya Bhatia,23.0,Female,Surat,32867.37
CUST103733,Vardaniya Kulkarni,67.0,Male,Hyderabad,28674.38
CUST103734,Prisha Shroff,59.0,Female,Bangalore,102561.15
CUST103735,Bhamini Thakkar,64.0,Other,Mumbai,95700.24
CUST103736,Lavanya Sachdeva,69.0,Female,Delhi,239150.31
CUST103737,Vanya Kadakia,61.0,Female,Ahmedabad,217499.72
CUST103738,Nitya Sahni,34.0,Male,Vadodara,
CUST103739,Amira Sethi,66.0,Male,Hyderabad,
CUST103740,Aarush Mahajan,65.0,Male,Surat,175469.11
CUST103741,Misha Bhattacharyya,50.0,Female,Mumbai,109421.36
CUST103742,Vanya Sabharwal,37.0,Female,Pune,166066.51
CUST103743,Lakshay Babu,50.0,Female,Hyderabad,111728.05
CUST103744,Vidur Jhaveri,53.0,Male,Rajkot,101682.12
CUST103745,Lakshit Bora,,Other,Surat,79913.2
CUST103746,Stuvan Saran,62.0,Male,Hyderabad,180527.35
CUST103747,Ela Kunda,45.0,Female,Chennai,
CUST103748,Aradhya Singh,52.0,Male,Ahmedabad,98320.03
CUST103749,Lagan Bedi,23.0,Male,Mumbai,121000.8
CUST103750,Jivika Dalal,31.0,Male,Pune,94802.29
CUST103751,Aaina Chauhan,47.0,Male,Delhi,157341.29
CUST103752,Shaan Chatterjee,24.0,Other,Rajkot,230336.12
CUST103753,Miraya Kalla,68.0,Male,Surat,141258.58
CUST103754,Vritika Saxena,44.0,Female,Surat,62889.94
CUST103755,Vivaan Dewan,41.0,Male,Delhi,135817.43
CUST103756,Zaina Hari,35.0,Other,Delhi,
CUST103757,Eva Sinha,51.0,Male,Chennai,144338.68
CUST103758,Pihu Thakur,,Male,Pune,86343.31
CUST103759,Hansh Gara,28.0,Female,Pune,212283.26
CUST103760,Navya Basu,42.0,Other,Pune,63300.49
CUST103761,Gokul Chacko,55.0,Other,Ahmedabad,187099.8
CUST103762,Myra Jani,52.0,Female,Rajkot,180340.7
CUST103763,Hiran Rout,37.0,Other,Hyderabad,123877.92
CUST103764,Anvi Mahajan,66.0,Other,Rajkot,29878.84
CUST103765,Eshani Dar,27.0,Female,Surat,84494.89
CUST103766,Advika Seth,23.0,Female,Delhi,100174.15
CUST103767,Madhup Trivedi,22.0,Male,Mumbai,84755.65
CUST103768,Aarna Dave,46.0,Other,Ahmedabad,159910.14
CUST103769,Nehmat Bobal,,Other,Delhi,122305.35
CUST103770,Parinaaz Chaudhry,33.0,Female,Pune,189365.88
CUST103771,Ranbir Bassi,,Female,Hyderabad,77721.66
CUST103772,Madhav Korpal,21.0,Male,Surat,20383.34
CUST103773,Anya Sule,62.0,Female,Surat,19058.3
CUST103774,Samaira Acharya,58.0,Female,Surat,110056.99
CUST103775,Miraya Singhal,44.0,Male,Chennai,98622.32
CUST103776,Devansh Korpal,28.0,Other,Rajkot,22162.09
CUST103777,Bhavin Gala,58.0,Other,Ahmedabad,
CUST103778,Arhaan Keer,32.0,Other,Delhi,130685.01
CUST103779,Arnav Barman,53.0,Male,Ahmedabad,25957.22
CUST103780,Zoya Garg,35.0,Female,Mumbai,204189.45
CUST103781,Akarsh Borra,47.0,Female,Delhi,58772.59
CUST103782,Biju Bains,39.0,Other,Rajkot,229678.96
CUST103783,Amani Kannan,43.0,Male,Ahmedabad,55773.09
CUST103784,Madhav Raju,34.0,Female,Chennai,76920.15
CUST103785,Hazel Sarma,,Male,Ahmedabad,75436.28
CUST103786,Kabir Tata,58.0,Other,Bangalore,107153.5
CUST103787,Rhea Deep,31.0,Female,Delhi,116382.57
CUST103788,Jiya Koshy,32.0,Other,Pune,119057.41
CUST103789,Vidur Solanki,40.0,Other,Vadodara,32406.19
CUST103790,Inaaya  Deshpande,60.0,Male,Rajkot,213186.28
CUST103791,Aniruddh Upadhyay,23.0,Male,Ahmedabad,231694.65
CUST103792,Heer Sankar,55.0,Female,Surat,
CUST103793,Abram Chand,18.0,Male,Mumbai,216356.9
CUST103794,Amira Saini,55.0,Other,Hyderabad,83114.34
CUST103795,Dishani Chaudhari,55.0,Other,Delhi,69839.23
CUST103796,Madhav Dora,26.0,Female,Bangalore,126444.55
CUST103797,Aaryahi Ganesan,,Male,Bangalore,130954.73
CUST103798,Azad Amble,34.0,Female,Pune,190830.45
CUST103799,Jayant Choudhary,69.0,Other,Rajkot,101376.59
CUST103800,Mannat Sarraf,60.0,Male,Rajkot,183472.47
CUST103801,Alia Kadakia,66.0,Male,Vadodara,24807.59
CUST103802,Heer Wable,50.0,Other,Bangalore,128965.24
CUST103803,Ritvik Dube,58.0,Other,Mumbai,91127.73
CUST103804,Kiaan Balan,32.0,Other,Delhi,210273.46
CUST103805,Vritika De,39.0,Female,Surat,235342.65
CUST103806,Mehul Shah,40.0,Male,Hyderabad,129808.01
CUST103807,Samaira Bhasin,63.0,Male,Surat,180852.21
CUST103808,Zeeshan Deshmukh,51.0,Male,Delhi,193744.04
CUST103809,Yakshit Boase,,Female,Vadodara,78031.89
CUST103810,Pranay Raj,40.0,Female,Bangalore,88009.92
CUST103811,Neelofar Bhattacharyya,57.0,Other,Ahmedabad,229676.01
CUST103812,Hunar Hans,54.0,Other,Ahmedabad,211241.51
CUST103813,Zara Dalal,68.0,Male,Delhi,150267.69
CUST103814,Vaibhav Sahota,29.0,Other,Pune,201091.87
CUST103815,Sumer Tara,,Female,Ahmedabad,148415.52
CUST103816,Vivaan Krishnan,67.0,Other,Surat,204049.13
CUST103817,Farhan Sura,20.0,Female,Mumbai,145083.96
CUST103818,Chirag Rao,39.0,Male,Pune,108796.0
CUST103819,Faiyaz Bali,24.0,Female,Ahmedabad,
CUST103820,Kashvi Chaudry,27.0,Female,Mumbai,233877.82
CUST103821,Pihu Ranganathan,58.0,Male,Vadodara,107845.62
CUST103822,Heer Khare,,Other,Pune,207937.74
CUST103823,Divij Devi,44.0,Other,Pune,100641.23
CUST103824,Priyansh Vohra,28.0,Female,Vadodara,145914.46
CUST103825,Rasha Krishnan,61.0,Female,Surat,229833.67
CUST103826,Amira Shah,29.0,Other,Chennai,165716.72
CUST103827,Tejas Sengupta,36.0,Male,Delhi,
CUST103828,Adah Madan,,Other,Chennai,128569.5
CUST103829,Zain Gokhale,22.0,Other,Surat,
CUST103830,Dharmajan Din,67.0,Other,Mumbai,160679.44
CUST103831,Sana Kara,51.0,Other,Hyderabad,126829.15
CUST103832,Himmat Taneja,46.0,Female,Ahmedabad,128131.07
CUST103833,Indrajit Choudhary,38.0,Female,Vadodara,165082.05
CUST103834,Zaina Basak,32.0,Other,Delhi,
CUST103835,Mohanlal Cherian,29.0,Other,Hyderabad,216770.0
CUST103836,Himmat Mangal,49.0,Other,Surat,96256.94
CUST103837,Kaira Ahluwalia,55.0,Male,Surat,43921.29
CUST103838,Vivaan Bali,59.0,Male,Hyderabad,240821.2
CUST103839,Baiju Kunda,60.0,Other,Pune,128682.8
CUST103840,Tushar Sur,40.0,Other,Mumbai,39407.66
CUST103841,Yakshit Dube,35.0,Female,Delhi,
CUST103842,Urvi Rana,60.0,Male,Delhi,97136.76
CUST103843,Aarna Barman,,Female,Hyderabad,85831.79
CUST103844,Abram Chandra,41.0,Female,Rajkot,200042.49
CUST103845,Anahi Kohli,67.0,Male,Bangalore,54396.4
CUST103846,Aayush Rastogi,65.0,Female,Surat,
CUST103847,Ryan Bath,46.0,Female,Chennai,184285.6
CUST103848,Faiyaz Madan,36.0,Other,Delhi,248753.09
CUST103849,Nakul Maharaj,63.0,Female,Bangalore,23713.71
CUST103850,Ishita Jaggi,19.0,Female,Surat,
CUST103851,Adira Vaidya,61.0,Male,Chennai,191180.6
CUST103852,Anya Mannan,,Female,Chennai,
CUST103853,Indrajit Char,29.0,Other,Rajkot,40812.86
CUST103854,Eshani Tank,55.0,Other,Bangalore,174061.14
CUST103855,Shayak Ahuja,30.0,Male,Delhi,
CUST103856,Ryan Contractor,44.0,Female,Pune,141507.76
CUST103857,Nakul Upadhyay,67.0,Male,Surat,
CUST103858,Nitara Bahri,18.0,Male,Mumbai,53767.6
CUST103859,Zara Shere,57.0,Other,Delhi,
CUST103860,Anvi Dass,44.0,Male,Mumbai,137237.61
CUST103861,Mannat Walla,30.0,Female,Vadodara,204079.29
CUST103862,Yuvaan Bhatnagar,41.0,Female,Pune,55914.98
CUST103863,Arnav Brahmbhatt,29.0,Other,Hyderabad,237304.3
CUST103864,Yakshit Babu,27.0,Other,Hyderabad,39366.26
CUST103865,Emir Dada,61.0,Male,Rajkot,90733.76
CUST103866,Anay Sami,69.0,Male,Pune,148388.06
CUST103867,Shanaya Khalsa,,Female,Delhi,121103.66
CUST103868,Mamooty Kuruvilla,58.0,Female,Rajkot,103074.4
CUST103869,Ishaan Sachdeva,35.0,Male,Pune,171447.19
CUST103870,Ojas Srivastava,23.0,Female,Ahmedabad,176480.12
CUST103871,Damini Sur,21.0,Other,Surat,177153.93
CUST103872,Tanya Choudhury,46.0,Male,Mumbai,217559.51
CUST103873,Lakshay Khatri,34.0,Male,Surat,76343.34
CUST103874,Kavya Banerjee,33.0,Female,Surat,41153.64
CUST103875,Adira Goyal,28.0,Female,Ahmedabad,134417.18
CUST103876,Ranbir Venkataraman,36.0,Male,Ahmedabad,247975.38
CUST103877,Pranay Venkataraman,45.0,Male,Bangalore,
CUST103878,Zoya Ganesan,41.0,Other,Surat,164579.52
CUST103879,Indrajit Kulkarni,24.0,Female,Pune,107766.69
CUST103880,Kaira Mallick,60.0,Female,Vadodara,25508.29
CUST103881,Aniruddh Contractor,42.0,Female,Bangalore,124808.02
CUST103882,Indrajit Basak,,Male,Vadodara,158168.13
CUST103883,Badal Sharma,42.0,Other,Hyderabad,184039.76
CUST103884,Aayush Arya,59.0,Male,Surat,
CUST103885,Uthkarsh Chopra,46.0,Male,Delhi,146283.51
CUST103886,Nirvi Ahluwalia,30.0,Male,Chennai,239303.9
CUST103887,Yuvraj  Rajagopalan,35.0,Female,Surat,155614.86
CUST103888,Ritvik Sahota,64.0,Female,Bangalore,202034.22
CUST103889,Anay Sidhu,29.0,Other,Ahmedabad,144344.69
CUST103890,Nishith Wadhwa,47.0,Other,Hyderabad,69497.68
CUST103891,Kanav Deep,52.0,Female,Hyderabad,165112.91
CUST103892,Advika Tak,44.0,Female,Chennai,88202.12
CUST103893,Nirvaan Kanda,,Other,Surat,21109.6
CUST103894,Riya Chandra,65.0,Male,Pune,72467.72
CUST103895,Reyansh Badal,54.0,Other,Chennai,148071.42
CUST103896,Advika Gera,32.0,Other,Chennai,233302.56
CUST103897,Ryan Arya,49.0,Female,Chennai,
CUST103898,Emir Yohannan,37.0,Other,Delhi,36907.33
CUST103899,Samarth Tailor,34.0,Other,Hyderabad,90378.64
CUST103900,Vihaan Bera,46.0,Male,Chennai,194531.55
CUST103901,Rasha Chandra,47.0,Female,Ahmedabad,106126.83
CUST103902,Aayush Sarna,37.0,Other,Hyderabad,202773.95
CUST103903,Vaibhav Ravi,61.0,Other,Vadodara,25482.69
CUST103904,Vidur Vaidya,29.0,Female,Chennai,93332.78
CUST103905,Anahita Ahluwalia,34.0,Male,Mumbai,225772.68
CUST103906,Devansh Bhakta,55.0,Female,Vadodara,213268.86
CUST103907,Amani Lall,23.0,Female,Rajkot,128657.46
CUST103908,Jivika Butala,,Female,Mumbai,203645.38
CUST103909,Yuvaan Madan,25.0,Female,Hyderabad,126074.27
CUST103910,Stuvan Balay,46.0,Other,Delhi,123413.66
CUST103911,Chirag Tandon,54.0,Female,Vadodara,84570.17
CUST103912,Vihaan Hayer,35.0,Other,Pune,75587.96
CUST103913,Zain Agrawal,51.0,Male,Bangalore,
CUST103914,Aniruddh Behl,29.0,Other,Bangalore,198720.12
CUST103915,Inaaya  Gandhi,,Female,Chennai,118172.72
CUST103916,Arnav Chakrabarti,47.0,Male,Bangalore,48914.05
CUST103917,Keya Ratta,49.0,Other,Chennai,31393.38
CUST103918,Amira Badami,21.0,Female,Pune,155312.37
CUST103919,Parinaaz Rout,29.0,Other,Mumbai,62403.32
CUST103920,Akarsh Sahota,30.0,Male,Hyderabad,233332.35
CUST103921,Jhanvi Iyengar,35.0,,Ahmedabad,211111.84
CUST103922,Navya Hegde,54.0,Other,Bangalore,158813.44
CUST103923,Veer Kumar,30.0,Female,Rajkot,155714.64
CUST103924,Kiaan Sur,26.0,Female,Ahmedabad,22756.47
CUST103925,Onkar Kumer,34.0,Other,Pune,127535.97
CUST103926,Sahil Bahl,33.0,Other,Pune,199076.15
CUST103927,Vedika Balan,28.0,Female,Pune,203507.89
CUST103928,Priyansh Ram,33.0,Female,Delhi,93260.02
CUST103929,Sahil Bhargava,48.0,Female,Chennai,142923.77
CUST103930,Shlok Mahajan,61.0,Other,Rajkot,54664.19
CUST103931,Lavanya Sengupta,22.0,Male,Delhi,146642.92
CUST103932,Ryan Kara,,Other,Chennai,147977.17
CUST103933,Samaira Thakur,28.0,Other,Rajkot,
CUST103934,Amani Dutta,41.0,Male,Hyderabad,107190.93
CUST103935,Anahi Khalsa,25.0,Female,Pune,145826.35
CUST103936,Shray Randhawa,48.0,Male,Rajkot,138861.7
CUST103937,Nitara Loke,39.0,Male,Rajkot,186696.29
CUST103938,Shalv Kapur,23.0,Female,Surat,108611.98
CUST103939,Azad Chauhan,,Other,Mumbai,110360.82
CUST103940,Renee Bath,47.0,Male,Delhi,
CUST103941,Samar Hayre,46.0,Male,Bangalore,28019.51
CUST103942,Advik Vala,67.0,Other,Vadodara,
CUST103943,Renee Bala,41.0,Male,Pune,65799.34
CUST103944,Kimaya Sathe,63.0,Male,Delhi,
CUST103945,Mohanlal Sidhu,27.0,Female,Pune,95426.57
CUST103946,Mishti Deshmukh,57.0,Other,Surat,147891.62
